filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region,region coordinates ,region latitude,region longitude,subregion,subregion coordinates ,subregion latitude,subregion longitude,title,url,varietal,vintage,winery
winemag 1 to 800,5739,5739,12.5,Red,France,"This is a ripe, juicy and jammy wine with red plum and soft berry flavors. The name means ""Tame the Beast"" but the wine is not fully balanced and probably will never be.",Dompter la Bête,20,84,0.238095238,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château de Cranne 2016 Dompter la Bête  (Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-de-cranne-2016-dompter-la-bete-cotes-de-bordeaux-303926/,Bordeaux-style Red Blend,2016,Château de Cranne
winemag 4001 to 4800,15303,123716,,Red,France,"This 60% Merlot, 30% Cabernet Sauvignon and 10% Cabernet Franc blend has ripe red fruits and soft tannins that give a broad feel. It is ready to drink now.",,22,84,0.261904762,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Lamothe de Haux 2012  Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-lamothe-haux-2012-red-cotes/,Bordeaux-style Red Blend,2012,Château Lamothe de Haux
winemag 5601 to 6400,11992,151463,,Red,France,"A fresh and fruity wine, with black currant notes, yet somewhat stalky in character. The aftertaste is bright and light.",,15,84,0.178571429,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Anniche 2010  Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-anniche-2010-red-cotes/,Bordeaux-style Red Blend,2010,Château Anniche
winemag 5601 to 6400,12016,151487,,Red,France,"This is a dark, firm wine, its fruit only showing slowly. The tannins are powerful and dominate the wine. It feels slightly underripe in character.",,20,84,0.238095238,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château le Doyenne 2010  Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-le-doyenne-2010-red-cotes/,Bordeaux-style Red Blend,2010,Château le Doyenne
winemag 801 to 1600,13751,215794,,Red,France,"This lean wine is high on acidity and structure. The fruit seems to be missing, needing more flesh to feel complete.",Tradition,20,84,0.238095238,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Haut-Rian 2015 Tradition  (Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-haut-rian-2015-tradition-cotes-de-bordeaux/,Bordeaux-style Red Blend,2015,Château Haut-Rian
winemag 11201 to 12000,12735,43684,12.5,Red,France,"Spicy and oaky, with aromatic notes of plum, cassis and pepper. The snappy palate offers cherry, currant and plum flavors, while the finish is tight-grained and oaky. Although lean and not terribly deep, what's here is largely satisfying.",,16,84,0.19047619,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bourg,"45.0391679, -0.5596100",45.0391679,-0.55961,Château Gravettes-Samonac 1999  Cotes de Bourg,https://www.winemag.com/buying-guide/chateau-gravettes-samonac-1999-red-cotes-bourg/,Bordeaux-style Red Blend,1999,Château Gravettes-Samonac
winemag 2401 to 3200,3499,80919,14,Red,France,"The wine is lean for the vintage, tight and with an austere structure. Its tannins and juicy red fruits are in the background. The aftertaste is dry and firm.",Carpe Diem,22,84,0.261904762,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bourg,"45.0391679, -0.5596100",45.0391679,-0.55961,Château Kalon Nodoz 2012 Carpe Diem  (Cotes de Bourg),https://www.winemag.com/buying-guide/chateau-kalon-nodoz-2012-carpe-diem-cotes-de-bourg/,Bordeaux-style Red Blend,2012,Château Kalon Nodoz
winemag 2401 to 3200,3935,81355,13,Red,France,The wine has layers of acidity that come from the underripe fruit. It has bell pepper and spice along with red currant fruitiness.,,10,84,0.119047619,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bourg,"45.0391679, -0.5596100",45.0391679,-0.55961,Château Kalon Nodoz 2014  Cotes de Bourg,https://www.winemag.com/buying-guide/chateau-kalon-nodoz-2014-cotes-de-bourg/,Bordeaux-style Red Blend,2014,Château Kalon Nodoz
winemag 2401 to 3200,12608,90028,13,Red,France,"The wine has the lightness of the vintage. It has spice, red-currant fruits and hints of not-quite-ripe grapes. The wine is developing fast and will be ready from 2017.",,15,84,0.178571429,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bourg,"45.0391679, -0.5596100",45.0391679,-0.55961,Château Tour de Cazelle 2013  Cotes de Bourg,https://www.winemag.com/buying-guide/chateau-tour-de-cazelle-2013-cotes-de-bourg/,Bordeaux-style Red Blend,2013,Château Tour de Cazelle
winemag 4801 to 5600,4118,128011,13.5,Red,France,"Heavily dominated by wood aging, this wine should be showing its fruit by now, but isn't. It has bitterness, layers of spice and smoky wood. Only the aftertaste brings some freshness and acidity.",,11,84,0.130952381,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bourg,"45.0391679, -0.5596100",45.0391679,-0.55961,Château Haut-Gelineau 2010  Cotes de Bourg,https://www.winemag.com/buying-guide/chateau-haut-gelineau-2010-red-cotes-bourg/,Bordeaux-style Red Blend,2010,Château Haut-Gelineau
winemag 4801 to 5600,4271,128164,13,Red,France,"The wine does have fruit, but it is masked by strong burnt tannins from the wood aging. The acidity shows the possibility of red berry fruits appearing later.",,12,84,0.142857143,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bourg,"45.0391679, -0.5596100",45.0391679,-0.55961,Château Haut-Gelineau 2011  Cotes de Bourg,https://www.winemag.com/buying-guide/chateau-haut-gelineau-2011-red-cotes-bourg/,Bordeaux-style Red Blend,2011,Château Haut-Gelineau
winemag 4801 to 5600,11067,134960,13.5,Red,France,"A soapy textured wine that misses any focus. There are soft red berry fruits, gentle tannins and some juicy acidity. But it is just dull.",,18,84,0.214285714,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bourg,"45.0391679, -0.5596100",45.0391679,-0.55961,Château Tour de Cazelle 2011  Cotes de Bourg,https://www.winemag.com/buying-guide/chateau-tour-cazelle-2011-red-cotes-bourg/,Bordeaux-style Red Blend,2011,Château Tour de Cazelle
winemag 7201 to 8000,5370,176141,13,Red,France,"Fine-grained tannins course through this wine. It has good juicy currant fruits along with acidity. It feels lightweight, without great concentration, but is certainly immediately attractive.",,24,84,0.285714286,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Castillon,"44.8533003, -0.0436106",44.8533003,-0.0436106,Château Roquevieille 2008  Cotes de Castillon,https://www.winemag.com/buying-guide/chateau-roquevieille-2008-red-cotes-castillon/,Bordeaux-style Red Blend,2008,Château Roquevieille
winemag 1 to 800,3838,3838,14.5,Red,France,"An earthy, barnyard wine with soft tannins and red fruits, this is juicy and has plenty of acidity. Drink from 2020.",,16,84,0.19047619,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Francs Cotes de Bordeaux,"44.9361980, -0.0224100",44.936198,-0.02241,Château Puygueraud 2016  Francs Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-puygueraud-2016-francs-cotes-de-bordeaux/,Bordeaux-style Red Blend,2016,Château Puygueraud
winemag 2401 to 3200,7341,84761,13,Red,France,The wine has very ripe fruit that leaves a jammy character. Merlot sweetness dominates and the wine seems unbalanced maybe the result of recent bottling.,Château le Priolat,35,84,0.416666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Francs Cotes de Bordeaux,"44.9361980, -0.0224100",44.936198,-0.02241,Château Ad Francos 2014 Château le Priolat  (Francs Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-ad-francos-2014-chateau-le-priolat-francs-cotes-de-bordeaux/,Bordeaux-style Red Blend,2014,Château Ad Francos
winemag 5601 to 6400,11779,151250,,Red,France,"A hard-edged wine, all bitter tannin and dark extraction. It's hard to tell whether the fruit, if any, will struggle through.",,25,84,0.297619048,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Francs Cotes de Bordeaux,"44.9361980, -0.0224100",44.936198,-0.02241,Château Marsau 2010  Francs Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-marsau-2010-red-francs-cotes/,Bordeaux-style Red Blend,2010,Château Marsau
winemag 4801 to 5600,11050,134943,13.5,Red,France,"The wine seems lean, severe with plenty of tannins but not yet enough fruitiness. There are hints of black currants and definitely plenty of acidity. The dry extraction leaves a wine that's gasping for breath.",,14,84,0.166666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Fronsac,"44.9243180, -0.2712629",44.924318,-0.2712629,Château Jeanrousse 2010  Fronsac,https://www.winemag.com/buying-guide/chateau-jeanrousse-2010-red-fronsac/,Bordeaux-style Red Blend,2010,Château Jeanrousse
winemag 801 to 1600,13805,215848,15,Red,France,"Even for the rich 2015 vintage, this is an excessive wine. Made from superripe Merlot with high extraction, it adds dark chocolate flavors to its rich, juicy blackberry jelly fruit, feeling too big and over-the-top.",,35,84,0.416666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Fronsac,"44.9243180, -0.2712629",44.924318,-0.2712629,Château Moulin Haut-Laroque 2015  Fronsac,https://www.winemag.com/buying-guide/chateau-moulin-haut-laroque-2015-fronsac/,Bordeaux-style Red Blend,2015,Château Moulin Haut-Laroque
winemag 4801 to 5600,11086,134979,12.5,Red,France,"A light, juicy and soft wine, it is already drinkable. It has red berry fruits, gentle tannins and acidity. A dry aftertaste comes along with fresh fruits. Drink now.",,35,84,0.416666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Graves,"44.6314040, -0.3379960",44.631404,-0.337996,Château de Janicon 2011  Graves,https://www.winemag.com/buying-guide/chateau-janicon-2011-red-graves/,Bordeaux-style Red Blend,2011,Château de Janicon
winemag 5601 to 6400,6448,145919,12.5,Red,France,"Solid, dark and extracted, this hard-edged wine has too many tannins and not quite enough fruit.",,18,84,0.214285714,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Graves,"44.6314040, -0.3379960",44.631404,-0.337996,Château de Respide 2011  Graves,https://www.winemag.com/buying-guide/chateau-respide-2011-red-graves/,Bordeaux-style Red Blend,2011,Château de Respide
winemag 6401 to 7200,684,155821,13,Red,France,"This is a light, fresh and fruity wine, with an attractive red-berry flavor, plus acidity and a soft structure.",Petit Toumilon,24,84,0.285714286,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Graves,"44.6314040, -0.3379960",44.631404,-0.337996,Château Toumilon 2009 Petit Toumilon  (Graves),https://www.winemag.com/buying-guide/chateau-toumilon-2009-petit-red-graves/,Bordeaux-style Red Blend,2009,Château Toumilon
winemag 8801 to 9600,2791,219772,,Red,France,"A wine that seems to be all tannin, all wood, with only a feel of black currant fruits underneath all this dryness. These flavors suggest high extraction, giving spice, a high toast wood character, all too much for a delicate 2007.",,11,84,0.130952381,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Graves,"44.6314040, -0.3379960",44.631404,-0.337996,Château Sansey 2007  Graves,https://www.winemag.com/buying-guide/chateau-sansey-2007-red-graves/,Bordeaux-style Red Blend,2007,Château Sansey
winemag 9601 to 10400,5326,237982,12.5,Red,France,"This romantically named estate is owned by Emmanuelle and Bertrand Amart. The wine is an attractive mix of spicy, berry fruit and dry tannins, with a measure of fresh acidity thrown in. There is an intriguing smoky finish.",,35,84,0.416666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Graves,"44.6314040, -0.3379960",44.631404,-0.337996,Château Venus 2006  Graves,https://www.winemag.com/buying-guide/chateau-venus-2006-red-graves/,Bordeaux-style Red Blend,2006,Château Venus
winemag 9601 to 10400,7198,239854,12.5,Red,France,"Densely tannic, this has edgy black currant flavor emerging between a firmly dry structure  packed with dark berry fruits and fresh acidity. This is light in fruit and heavy on tannins.",,17,84,0.202380952,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Graves,"44.6314040, -0.3379960",44.631404,-0.337996,Château le Bonnat 2003  Graves,https://www.winemag.com/buying-guide/chateau-le-bonnat-2003-red-graves/,Bordeaux-style Red Blend,2003,Château le Bonnat
winemag 10401 to 11200,10894,26156,,Red,France,"Under the same ownership as Château Caronne-Saint-Gemme, this, too is in a soft, ripe style, which would benefit from early drinking. It's attractive, lightly toasty and with good black fruits and acidity.",,14,84,0.166666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Labat 2003  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-labat-2003-red-haut-medoc/,Bordeaux-style Red Blend,2003,Château Labat
winemag 11201 to 12000,3128,34077,12.5,Red,France,"La Tour Carnet is a reliable cru bourgeois; this second wine is correspondingly less impressive. The aromas are muted, and the flavors tend toward earthy notes and sour cherries, with rugged tannins on the finish.",,29,84,0.345238095,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Les Douves de LaTour Carnet 1999  Haut-Médoc,https://www.winemag.com/buying-guide/douves-latour-carnet-1999-red-haut-medoc/,Bordeaux-style Red Blend,1999,Les Douves de LaTour Carnet
winemag 3201 to 4000,8264,101144,12.5,Red,France,"Based in the heart of the Haut-Médoc, this property has produced a wine that shows a dry character, with bitter extraction and too much wood. There are just hints of juicy fruit that will need time to come through. It could well stay dry and firm always.",,20,84,0.238095238,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château du Retout 2013  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-du-retout-2013-haut-medoc/,Bordeaux-style Red Blend,2013,Château du Retout
winemag 4001 to 4800,8698,117111,13,Red,France,"A separate Cuvée produced from the vineyard of Château Beaumont, this has an earthy aroma, dense and extracted tannins, and still needs to find its balance. If it is to round out, it will need several years, although it could well remain tough.",,16,84,0.19047619,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château d'Arvigny 2011  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-darvigny-2011-red-haut-medoc/,Bordeaux-style Red Blend,2011,Château d'Arvigny
winemag 4001 to 4800,9102,117515,12.5,Red,France,"This is a tough wine, packed more with tannins than fruit. A bitter chocolate character comes from over-extraction of the tannins. The fruit is slow in coming, although there are hints of juiciness. Give it until 2017.",,15,84,0.178571429,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Fonséche 2012  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-fonseche-2012-red-haut-medoc/,Bordeaux-style Red Blend,2012,Château Fonséche
winemag 4001 to 4800,9105,117518,13,Red,France,"This wine is lean and austere, with extracted tannins that have left no sense of fruit. It will remain hard, although it will be less dry from 2018.",,18,84,0.214285714,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château d'Hanteillan 2012  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-hanteillan-2012-red-haut-medoc/,Bordeaux-style Red Blend,2012,Château d'Hanteillan
winemag 4801 to 5600,11056,134949,13,Red,France,"Closed up and firm, the wine is not showing much in the way of expressive fruitiness. It does have a firm structure, but a taste of bitter extract gives hard tannins and smothers the black currant fruit flavors. In time, it will soften. Drink from 2017.",,25,84,0.297619048,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Maurac 2011  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-maurac-2011-red-haut-medoc/,Bordeaux-style Red Blend,2011,Château Maurac
winemag 4801 to 5600,11058,134951,13,Red,France,"The wine is hard, tough and dense. Its tannins are solid, dominant, extracted and cover any fruit. It is likely to remain dry.",,20,84,0.238095238,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Lieujean 2011  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-lieujean-2011-red-haut-medoc/,Bordeaux-style Red Blend,2011,Château Lieujean
winemag 4801 to 5600,11062,134955,13,Red,France,"In this light and fruity wine, gentle tannins underlie ripe black currant fruits. It is almost drinkable already, and will age quickly. Drink from 2015.",,18,84,0.214285714,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Fonpiqueyre 2011  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-fonpiqueyre-2011-red-haut-medoc/,Bordeaux-style Red Blend,2011,Château Fonpiqueyre
winemag 4801 to 5600,11077,134970,13,Red,France,"A lean wine, hard-edged and with austere tannins. It has some berry fruits that are submerged by the tense tannins and acidity. At the end, smoky wood aging flavors dominate.",,41,84,0.488095238,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Tourteran 2011  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-tourteran-2011-red-haut-medoc/,Bordeaux-style Red Blend,2011,Château Tourteran
winemag 4801 to 5600,11081,134974,12.5,Red,France,"A black currant-flavored wine, it initially feels light and then broadens to give black currant and spice flavors. The tannins give a very dry character, leaving the fruit to struggle. Not for long-term aging; drink from 2016.",,35,84,0.416666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Aney 2011  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-aney-2011-red-haut-medoc/,Bordeaux-style Red Blend,2011,Château Aney
winemag 4801 to 5600,11088,134981,12.5,Red,France,"Wood flavors smother the fruit. It has spice, a burnt smokiness and a bitter-chocolate character. The wine does show some juiciness and fresh acidity at the end.",,20,84,0.238095238,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château du Moulin Rouge 2011  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-moulin-rouge-2011-red-haut-medoc/,Bordeaux-style Red Blend,2011,Château du Moulin Rouge
winemag 4801 to 5600,11112,135005,13,Red,France,"A hard-edged wine, it's very firm and very dry. It is all structure, showing little in the way of fruit potential.",,35,84,0.416666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château d'Arche 2011  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-darche-2011-red-haut-medoc/,Bordeaux-style Red Blend,2011,Château d'Arche
winemag 5601 to 6400,2485,141956,13.5,Red,France,"An austere, structured wine, this is dominated by strong wood flavors. It has dark chocolate, bitter tannins with the fruit element submerged. At this stage, it doesn't have the weight to fully integrate fruit and structure.",,23,84,0.273809524,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Tour Saint-Joseph 2010  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-tour-saint-joseph-2010-red-haut-medoc/,Bordeaux-style Red Blend,2010,Château Tour Saint-Joseph
winemag 5601 to 6400,6566,146037,13,Red,France,"An austere wine, serious and densely dry. It has some weight and a firm center, with the fruit lagging behind the structure. This is always likely to be tannic.",,18,84,0.214285714,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Lanessan 2011  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-lanessan-2011-red-haut-medoc/,Bordeaux-style Red Blend,2011,Château Lanessan
winemag 8001 to 8800,11071,197476,12,Red,France,"A thin wine, with tight stalkiness and smoky, dry tannin flavors. It certainly is fresh, the acidity very marked, black currant fruits bedded into the tannins.",,15,84,0.178571429,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château d'Esteau 2006  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-desteau-2006-red-haut-medoc/,Bordeaux-style Red Blend,2006,Château d'Esteau
winemag 801 to 1600,8191,210234,14,Red,France,This dense and rich wine is dominated by dark-chocolate flavors of excessive extraction and bitterness. The fruit is hard to find in this wine that will probably remain tough.,,35,84,0.416666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Doyac 2015  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-doyac-2015-haut-medoc/,Bordeaux-style Red Blend,2015,Château Doyac
winemag 8801 to 9600,2761,219742,13,Red,France,"This tastes lean, the fruit buried deep beneath hard, dry fruit tannins. There is an old style austerity here that demands food. The final juicy acidity does leave a welcome relief.",,24,84,0.285714286,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château d'Arcins 2006  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-darcins-2006-red-haut-medoc/,Bordeaux-style Red Blend,2006,Château d'Arcins
winemag 6401 to 7200,579,155716,13,Red,France,"Lean, soft and soapy in character, this has a dry core and soft tannins, with a lightweight red-berry note. Not for aging.",Cuvée Legta,50,84,0.595238095,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Lalande de Pomerol,"44.9558210, -0.2108580",44.955821,-0.210858,Château Vieux Ferrand 2011 Cuvée Legta  (Lalande de Pomerol),https://www.winemag.com/buying-guide/chateau-vieux-ferrand-2011-cuvee-legta-red-lalande-pomerol/,Bordeaux-style Red Blend,2011,Château Vieux Ferrand
winemag 10401 to 11200,10893,26155,,Red,France,"A smooth, vanilla-flavored wine that shows good black currant flavors. There are soft tannins, some wood notes, but there is also a stalky dryness in the background. The aftertaste leaves wood and dry fruit in equal proportions. Imported by Wine Frog.",,26,84,0.30952381,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Listrac-Médoc,"45.0739180, -0.7932070",45.073918,-0.793207,Château Lacombe Noaillac 2003  Listrac-Médoc,https://www.winemag.com/buying-guide/chateau-lacombe-noaillac-2003-red-listrac-medoc/,Bordeaux-style Red Blend,2003,Château Lacombe Noaillac
winemag 4001 to 4800,9103,117516,13.5,Red,France,"From one of two properties in Listrac owned by the Thomas family (the other is Reverdi), this is seriously dark and tannic, with flavors of bitter chocolate extract and wood. It doesn't feel as if it will really soften enough.",,28,84,0.333333333,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Listrac-Médoc,"45.0739180, -0.7932070",45.073918,-0.793207,Château L'Ermitage 2012  Listrac-Médoc,https://www.winemag.com/buying-guide/chateau-lermitage-2012-red-listrac-medoc/,Bordeaux-style Red Blend,2012,Château L'Ermitage
winemag 2401 to 3200,12606,90026,13,Red,France,"The wine is smoky, with black currant-fruits and a core of dry tannins. Those tannins are probably not going anywhere much, so while the fruit and acidity will soften, the wine will always be dry.",,19,84,0.226190476,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Lussac Saint-Émilion,"44.9490330, -0.0962630",44.949033,-0.096263,Château La Fleur Poitou 2013  Lussac Saint-Émilion,https://www.winemag.com/buying-guide/chateau-la-fleur-poitou-2013-lussac-saint-emilion/,Bordeaux-style Red Blend,2013,Château La Fleur Poitou
winemag 4001 to 4800,9082,117495,13,Red,France,"Heavy wood aromas lead to a wine that's dominated by burnt wood with only subdued fruit. It's packed with tannins that are tough and extracted, giving a bitter coffee flavor. Although it will soften, the wine will likely keep its dry, tough character.",,40,84,0.476190476,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Margaux,"45.0420350, -0.6775190",45.042035,-0.677519,Château Haut Breton Larigaudiére 2012  Margaux,https://www.winemag.com/buying-guide/chateau-haut-breton-larigaudiere-2012-red-margaux/,Bordeaux-style Red Blend,2012,Château Haut Breton Larigaudiére
winemag 8801 to 9600,12339,229320,12.5,Red,France,"A wine that tries too hard. The extract is strong, giving some bitterness. And, although the berry fruits are sweet and rich, the tannins edge the fruit with hardness. On the finish, some smokiness enhances the black currant juice, but that astringency just won't go away.",Thomas Barton Réserve,25,84,0.297619048,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Margaux,"45.0420350, -0.6775190",45.042035,-0.677519,Barton & Guestier 2006 Thomas Barton Réserve  (Margaux),https://www.winemag.com/buying-guide/barton-guestier-2006-thomas-reserve-red-margaux/,Bordeaux-style Red Blend,2006,Barton & Guestier
winemag 1 to 800,3809,3809,13,Red,France,"Vineyards in the northern Médoc have produced a wine that while offering some attractive black-currant fruit also has an excess of wood flavors. At this stage, the fruit should be more prominent and the wine possibly will remain toasty and woody.",,45,84,0.535714286,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Lalande Villeneuve 2014  Médoc,https://www.winemag.com/buying-guide/chateau-lalande-villeneuve-2014-medoc/,Bordeaux-style Red Blend,2014,Château Lalande Villeneuve
winemag 10401 to 11200,15367,30629,12.5,Red,France,,,21,84,0.25,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Preuillac 2001  Médoc,https://www.winemag.com/buying-guide/chateau-preuillac-2001-red-medoc/,Bordeaux-style Red Blend,2001,Château Preuillac
winemag 11201 to 12000,3151,34100,12.5,Red,France,"Quite minty and herbal, but balanced somewhat by cherry, blackberry and vanilla flavors. A medium-weight quaffer with a fresh, cinnamon note to the finish.",Yvecourt,15,84,0.178571429,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Yvon Mau 2002 Yvecourt  (Médoc),https://www.winemag.com/buying-guide/yvon-mau-2002-yvecourt-red-medoc/,Bordeaux-style Red Blend,2002,Yvon Mau
winemag 2401 to 3200,235,77655,12.5,Red,France,There was a generous use of wood aging here and it shows in the wood and toast flavors. The wine has bitter chocolate as well as black-currant fruits suggesting overenthusiastic extraction.,,20,84,0.238095238,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Tour Saint Vincent 2014  Médoc,https://www.winemag.com/buying-guide/chateau-tour-saint-vincent-2014-medoc/,Bordeaux-style Red Blend,2014,Château Tour Saint Vincent
winemag 2401 to 3200,3929,81349,13,Red,France,The wine seems to have too much high-toast wood aging for its own good. This wood has masked the fruit and taken much of the richness of the wine. It could soften and broaden although it will probably remain too dry.,,19,84,0.226190476,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Fleur la Mothe 2014  Médoc,https://www.winemag.com/buying-guide/chateau-fleur-la-mothe-2014-medoc/,Bordeaux-style Red Blend,2014,Château Fleur la Mothe
winemag 2401 to 3200,7377,84797,13,Red,France,This is an obviously wood-aged wine with plenty of toast flavors. This wood aging has flattened the fruit giving a wine that is soft with few tannins. It is ready to drink.,,30,84,0.357142857,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Laffitte Laujac 2012  Médoc,https://www.winemag.com/buying-guide/chateau-laffitte-laujac-2012-medoc/,Bordeaux-style Red Blend,2012,Château Laffitte Laujac
