filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region,region coordinates ,region latitude,region longitude,subregion,subregion coordinates ,subregion latitude,subregion longitude,title,url,varietal,vintage,winery
winemag 7201 to 8000,9351,180122,13.5,White,France,"A ripe, toasty wine, very buttery. It has rich, almost sweet yellow fruit balanced with a wonderful mineral texture. The wine, of course, is still very young, but shows its future as being rounded and opulent. The acidity that holds it all together shows in the finish.",,550,97,5.67,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chevalier-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Domaine Leflaive 2008  Chevalier-Montrachet,https://www.winemag.com/buying-guide/domaine-leflaive-2008-chardonnay-chevalier-montrachet/,Chardonnay,2008,Domaine Leflaive
winemag 8801 to 9600,9188,226169,,White,France,"Taut and mineral, this is currently a wine that is waiting to reveal its power and majesty. The fruit is on a tight rein of acidity, which only slowly opens up to show mango, pineapple, crisp citrus, layers of toast and a mouth-enveloping richness. Age for at least five years, preferably 10.",,574,97,5.92,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chevalier-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Domaine Leflaive 2006  Chevalier-Montrachet,https://www.winemag.com/buying-guide/domaine-leflaive-2006-chardonnay-chevalier-montrachet/,Chardonnay,2006,Domaine Leflaive
winemag 1601 to 2400,544,62494,14.5,White,France,"This opulent, powerful wine has weight, richness and a beautiful creamy texture. It's built to age, from its wood aging to its minerality. Concentrated, it offers yellow fruits shot through with acidity. From the grandest Chardonnay vineyard in Burgundy, it will age well and be ready to drink from 2026.",,650,97,6.7,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Louis Latour 2015  Montrachet,https://www.winemag.com/buying-guide/louis-latour-2015-montrachet/,Chardonnay,2015,Louis Latour
winemag 4001 to 4800,15186,123599,13.5,White,France,"The true glory of white Burgundy should always be revealed by Montrachet. This wine, with its wonderful combination of ripe fruits and dense, intense structure, does just that. It has power, a serious intent for aging and a range of delicious fruits. Still young, it is not for early drinking, so wait until 2019.",,802,97,8.27,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Olivier Leflaive 2012  Montrachet,https://www.winemag.com/buying-guide/olivier-leflaive-2012-chardonnay-montrachet/,Chardonnay,2012,Olivier Leflaive
winemag 2401 to 3200,3888,81308,13,White,France,"This wine comes from the vineyard that sits at the pinnacle of Chardonnay in Burgundy. It is majestic and opulent, a powerful wine full of deeply concentrated fruit as well as the ineffable acidity of the vintage. It is structured, tensely mineral and demands long aging. Drink this beautiful wine from 2023.",,886,97,9.13,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Olivier Leflaive 2014  Montrachet,https://www.winemag.com/buying-guide/olivier-leflaive-2014-montrachet/,Chardonnay,2014,Olivier Leflaive
winemag 1601 to 2400,11497,73447,13.5,White,France,"This is a major wine from a great white wine vintage that's naturally impressive and intense. Ripe white and yellow fruit dominates the palate, sustained by wood aging flavors and tight, nervy texture. Bâtard-Montrachet is largest of the five white Grand Crus in Puligny and Chassagne Montrachet. Drink from 2024.",,367,98,3.74,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bâtard-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Louis Jadot 2014  Bâtard-Montrachet,https://www.winemag.com/buying-guide/louis-jadot-2014-batard-montrachet/,Chardonnay,2014,Louis Jadot
winemag 6401 to 7200,10809,165946,13.5,White,France,"With its concentrated yellow fruits, this is already a powerful wine. It is packed with acidity, toast, peach flavors and minerality, starting out as a gorgeously rich wine from a ripe vintage. Of course, it will age over many years; open in 10 years.",,410,98,4.18,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bienvenues Bâtard-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Domaine Leflaive 2009  Bienvenues Bâtard-Montrachet,https://www.winemag.com/buying-guide/domaine-leflaive-2009-chardonnay-bienvenues-batard-montrachet/,Chardonnay,2009,Domaine Leflaive
winemag 8001 to 8800,9348,195753,,White,France,"A glorious outpouring of beautifully crafted Chardonnay, opulent but tightly mineral. The ripe apple and pear character has a delicate, elegant squeeze of lime, while the whole wine is underpinned by wood. No doubt for long-term aging.",,411,98,4.19,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bienvenues Bâtard-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Domaine Leflaive 2007  Bienvenues Bâtard-Montrachet,https://www.winemag.com/buying-guide/domaine-leflaive-2007-chardonnay-bienvenues-batard-montrachet/,Chardonnay,2007,Domaine Leflaive
winemag 8001 to 8800,9349,195754,13.5,White,France,"From arguably the finest white wine vineyard in Burgundy, this is a powerful wine that shows great weight, but balances that with intense, elegant structure, style and freshness. The flavors are endless and complex, richness combining with the lively character of the vintage. Age for many years.",,757,98,7.72,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Bouchard Pére & Fils 2007  Montrachet,https://www.winemag.com/buying-guide/bouchard-pere-fils-2007-chardonnay-montrachet/,Chardonnay,2007,Bouchard Pére & Fils
winemag 5601 to 6400,6895,146366,13,White,France,"In this great year for white Burgundy, Bâtard-Montrachet shines out as the epitome of balance between superb fruit and intense mineral and terroir characters. Its subtle touch of wood highlights the unctuous surface texture while just hinting at the steel sharpness of the structure beneath. Age this superb wine for at least 10 years.",,560,99,5.66,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bâtard-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Domaine Leflaive 2010  Bâtard-Montrachet,https://www.winemag.com/buying-guide/domaine-laflaive-2010-chardonnay-batard-montrachet/,Chardonnay,2010,Domaine Leflaive
